state,pumano,hhid,serialno,inc,child,veh,wkr
35,602,1822,2.009E+12,2,2,3,2
35,605,1823,2.009E+12,4,1,4,4
35,604,1824,2.009E+12,3,2,4,4
35,604,1825,2.009E+12,5,2,3,1
35,601,1826,2.009E+12,3,2,2,1
35,603,1827,2.009E+12,2,2,2,2
35,604,1828,2.009E+12,4,2,4,1
35,601,1829,2.009E+12,5,1,4,3
35,601,1830,2.009E+12,1,2,2,1
35,603,1831,2.009E+12,5,1,3,3
35,602,1832,2.009E+12,2,1,3,3
35,603,1833,2.009E+12,5,1,4,2
35,500,1834,2.009E+12,1,2,2,1
35,601,1835,2.009E+12,1,2,1,1
35,605,1836,2.009E+12,1,2,3,1
35,601,1837,2.009E+12,4,1,1,2
35,602,1838,2.009E+12,1,2,1,1
35,500,1839,2.009E+12,3,2,3,3
35,601,1840,2.009E+12,4,1,2,1
35,604,1841,2.009E+12,5,2,3,3
35,500,1842,2.009E+12,4,1,3,3
35,604,1843,2.009E+12,1,2,2,2
35,500,1844,2.009E+12,4,1,2,2
35,602,1845,2.009E+12,4,2,2,2
35,603,1846,2.009E+12,2,2,4,3
35,605,1847,2.009E+12,2,2,3,3
35,500,1848,2.009E+12,4,2,2,2
35,603,1849,2.009E+12,4,1,1,3
35,603,1850,2.009E+12,4,2,3,2
35,605,1851,2.009E+12,4,1,4,3
35,500,1852,2.009E+12,2,2,1,1
35,500,1853,2.009E+12,4,2,5,3
35,500,1854,2.009E+12,4,2,3,2
35,603,1855,2.009E+12,1,2,2,1
35,603,1856,2.009E+12,4,2,3,1
35,500,1857,2.009E+12,1,2,2,1
35,601,1858,2.009E+12,5,1,3,2
35,601,1859,2.009E+12,1,2,2,1
35,601,1860,2.009E+12,3,2,5,1
35,604,1861,2.009E+12,1,2,1,1
35,605,1862,2.009E+12,3,2,2,2
35,500,1863,2.009E+12,2,2,5,1
35,602,1864,2.009E+12,5,1,3,2
35,500,1865,2.009E+12,4,2,4,4
35,603,1866,2.009E+12,4,2,2,2
35,603,1867,2.009E+12,4,2,3,2
35,601,1868,2.009E+12,5,2,4,3
35,601,1869,2.009E+12,2,2,2,2
35,500,1870,2.009E+12,1,2,1,1
35,605,1871,2.009E+12,3,1,3,2
35,601,1872,2.009E+12,1,2,2,1
35,602,1873,2.009E+12,4,2,2,3
35,603,1874,2.009E+12,1,2,3,1
35,603,1875,2.009E+12,4,2,3,3
35,603,1876,2.009E+12,4,2,2,2
35,601,1877,2.009E+12,3,1,3,2
35,605,1878,2.009E+12,1,2,3,3
35,500,1879,2.009E+12,3,2,3,2
35,604,1880,2.009E+12,4,2,2,2
35,601,1881,2.009E+12,5,2,3,2
35,500,1882,2.009E+12,5,1,4,3
35,602,1883,2.009E+12,1,2,2,1
35,605,1884,2.009E+12,4,2,3,3
35,603,1885,2.009E+12,4,2,3,2
35,605,1886,2.009E+12,5,1,3,3
35,601,1887,2.009E+12,4,1,3,3
35,604,1888,2.009E+12,1,2,1,1
35,604,1889,2.009E+12,3,2,2,1
35,601,1890,2.009E+12,5,2,3,2
35,601,1891,2.009E+12,1,1,3,2
35,601,1892,2.009E+12,5,2,3,3
35,500,1893,2.009E+12,4,2,3,1
35,603,1894,2.009E+12,2,1,2,2
35,603,1895,2.009E+12,3,1,3,3
35,602,1896,2.009E+12,1,2,2,2
35,603,1897,2.009E+12,5,1,3,3
35,601,1898,2.009E+12,4,1,3,3
35,500,1899,2.009E+12,3,1,2,2
35,605,1900,2.009E+12,3,1,2,2
35,603,1901,2.009E+12,3,1,3,3
35,603,1902,2.009E+12,4,1,5,4
35,601,1903,2.009E+12,5,1,3,3
35,500,1904,2.009E+12,2,1,2,2
35,603,1905,2.009E+12,5,2,4,2
35,602,1906,2.009E+12,3,2,2,1
35,603,1907,2.009E+12,4,1,3,2
35,500,1908,2.009E+12,1,2,1,2
35,605,1909,2.009E+12,4,2,3,3
35,601,1910,2.009E+12,3,2,2,2
35,500,1911,2.009E+12,5,1,5,4
35,602,1912,2.009E+12,1,1,2,2
35,605,1913,2.009E+12,4,2,4,3
35,500,1914,2.009E+12,4,2,3,3
35,605,1915,2.009E+12,1,1,2,1
35,601,1916,2.009E+12,5,1,5,4
35,500,1917,2.009E+12,2,2,3,2
35,602,1918,2.009E+12,3,2,2,2
35,500,1919,2.009E+12,2,1,3,2
35,500,1920,2.009E+12,2,1,2,1
35,603,1921,2.009E+12,3,2,2,1
35,603,1922,2.009E+12,4,1,3,3
35,601,1923,2.009E+12,5,1,4,3
35,604,1924,2.009E+12,2,2,4,2
35,605,1925,2.009E+12,3,1,5,4
35,603,1926,2.009E+12,4,2,3,2
35,601,1927,2.009E+12,2,2,1,1
35,605,1928,2.009E+12,4,2,3,3
35,500,1929,2.009E+12,4,2,3,2
35,601,1930,2.009E+12,3,2,2,2
35,500,1931,2.009E+12,2,2,3,1
35,500,1932,2.009E+12,2,1,2,2
35,500,1933,2.009E+12,4,1,3,4
35,601,1934,2.009E+12,3,2,4,2
35,605,1935,2.009E+12,3,1,4,3
35,602,1936,2.009E+12,2,2,3,1
35,500,1937,2.009E+12,5,2,3,3
35,500,1938,2.009E+12,2,2,2,2
35,602,1939,2.009E+12,2,2,3,3
35,604,1940,2.009E+12,2,2,2,2
35,602,1941,2.009E+12,4,1,2,3
35,500,1942,2.009E+12,4,2,3,3
35,603,1943,2.009E+12,5,2,3,3
35,601,1944,2.009E+12,1,2,2,2
35,602,1945,2.009E+12,2,2,1,2
35,601,1946,2.009E+12,5,1,4,2
35,601,1947,2.009E+12,2,2,2,2
35,602,1948,2.009E+12,3,1,3,3
35,603,1949,2.009E+12,3,2,3,2
35,603,1950,2.009E+12,2,2,4,3
35,604,1951,2.009E+12,2,2,2,2
35,500,1952,2.009E+12,4,1,4,2
35,601,1953,2.009E+12,5,2,4,3
35,604,1954,2.009E+12,3,1,3,3
35,605,1955,2.009E+12,2,2,3,2
35,602,1956,2.009E+12,1,2,2,1
35,602,1957,2.009E+12,5,2,4,2
35,601,1958,2.009E+12,5,2,4,3
35,605,1959,2.009E+12,3,1,2,4
35,601,1960,2.009E+12,1,2,2,1
35,500,1961,2.009E+12,4,2,3,2
35,603,1962,2.009E+12,4,2,3,1
35,604,1963,2.009E+12,5,2,3,2
35,602,1964,2.009E+12,4,2,3,1
35,605,1965,2.009E+12,4,2,4,3
35,601,1966,2.009E+12,4,2,3,4
35,602,1967,2.009E+12,5,1,4,3
35,500,1968,2.009E+12,3,1,4,3
35,500,1969,2.009E+12,1,1,3,2
35,605,1970,2.009E+12,4,1,4,3
35,500,1971,2.009E+12,3,2,3,3
35,604,1972,2.009E+12,3,2,2,1
35,602,1973,2.009E+12,5,2,3,3
35,604,1974,2.009E+12,2,2,2,2
35,605,1975,2.009E+12,1,2,2,1
35,500,1976,2.009E+12,5,1,4,3
35,604,1977,2.009E+12,2,2,2,2
35,603,1978,2.009E+12,3,2,2,1
35,500,1979,2.009E+12,4,1,2,2
35,500,1980,2.009E+12,2,2,2,1
35,603,1981,2.009E+12,1,2,4,4
35,500,1982,2.009E+12,2,1,3,2
35,604,1983,2.009E+12,4,2,2,2
35,500,1984,2.009E+12,4,2,3,3
35,605,1985,2.009E+12,1,2,4,2
35,604,1986,2.009E+12,4,2,4,3
35,500,1987,2.009E+12,5,1,3,3
35,601,1988,2.009E+12,4,1,3,2
35,601,1989,2.009E+12,5,1,4,2
35,603,1990,2.009E+12,5,1,5,3
35,605,1991,2.009E+12,2,2,2,1
35,605,1992,2.009E+12,2,2,1,2
35,500,1993,2.009E+12,1,2,2,1
35,601,1994,2.009E+12,4,1,3,4
35,500,1995,2.009E+12,1,1,3,2
35,601,1996,2.009E+12,5,2,2,2
35,604,1997,2.009E+12,4,1,2,2
35,603,1998,2.009E+12,5,2,4,3
35,500,1999,2.009E+12,4,1,3,1
35,500,2000,2.009E+12,3,2,2,3
35,602,2001,2.009E+12,4,2,3,3
35,601,2002,2.009E+12,1,2,2,1
35,605,2003,2.009E+12,3,1,3,2
35,603,2004,2.009E+12,4,2,4,3
35,601,2005,2.009E+12,1,2,3,1
35,604,2006,2.009E+12,5,2,2,2
35,601,2007,2.009E+12,5,1,3,2
35,602,2008,2.009E+12,2,2,3,1
35,605,2009,2.009E+12,1,1,2,1
35,603,2010,2.009E+12,4,2,3,2
35,601,2011,2.009E+12,2,2,2,1
35,605,2012,2.009E+12,2,2,2,1
35,605,2013,2.009E+12,1,2,5,3
35,602,2014,2.009E+12,4,2,3,1
35,603,2015,2.009E+12,3,1,3,3
35,500,2016,2.009E+12,1,2,3,1
35,602,2017,2.009E+12,2,2,2,1
35,603,2018,2.009E+12,4,1,5,3
35,603,2019,2.009E+12,1,2,3,1
35,602,2020,2.009E+12,1,2,2,2
35,601,2021,2.009E+12,3,2,3,2
35,500,2022,2.009E+12,4,2,2,1
35,601,2023,2.009E+12,2,2,3,1
35,601,2024,2.009E+12,4,2,3,3
35,601,2025,2.009E+12,5,1,3,3
35,604,2026,2.009E+12,2,2,2,2
35,601,2027,2.009E+12,4,2,3,2
35,602,2028,2.009E+12,2,2,2,1
35,601,2029,2.009E+12,1,2,2,1
35,605,2030,2.009E+12,5,2,3,3
35,500,2031,2.009E+12,2,2,4,3
35,604,2032,2.009E+12,2,2,2,3
35,500,2033,2.009E+12,5,2,3,3
35,605,2034,2.009E+12,1,2,1,1
35,601,2035,2.009E+12,3,2,2,1
35,500,2036,2.009E+12,2,2,3,2
35,602,2037,2.009E+12,4,2,3,1
35,605,2038,2.009E+12,3,2,2,2
35,603,2039,2.009E+12,2,2,4,1
35,602,2040,2.009E+12,4,1,3,2
35,602,2041,2.009E+12,2,2,3,3
35,605,2042,2.009E+12,3,2,3,3
35,500,2043,2.009E+12,2,1,3,2
35,601,2044,2.009E+12,3,2,2,2
35,604,2045,2.009E+12,3,2,2,2
35,602,2046,2.009E+12,2,2,2,2
35,500,2047,2.009E+12,4,2,3,3
35,601,2048,2.009E+12,5,2,4,2
35,604,2049,2.009E+12,3,1,3,3
35,602,2050,2.009E+12,4,2,2,2
35,604,2051,2.009E+12,1,1,2,1
35,602,2052,2.009E+12,1,2,2,1
35,601,2053,2.009E+12,5,2,3,2
35,605,2054,2.009E+12,1,2,2,1
35,604,2055,2.009E+12,5,2,3,2
35,601,2056,2.009E+12,2,2,3,2
35,601,2057,2.009E+12,4,2,3,2
35,601,2058,2.009E+12,2,2,3,2
35,604,2059,2.009E+12,2,2,1,2
35,604,2060,2.009E+12,2,2,2,2
35,601,2061,2.009E+12,2,2,2,2
35,603,2062,2.009E+12,4,2,3,3
35,604,2063,2.009E+12,4,2,3,3
35,500,2064,2.009E+12,3,1,3,2
35,500,2065,2.009E+12,2,2,3,2
35,601,2066,2.009E+12,4,2,3,1
35,601,2067,2.009E+12,3,2,3,2
35,603,2068,2.009E+12,2,1,2,2
35,500,2069,2.009E+12,2,1,5,3
35,605,2070,2.009E+12,2,1,5,2
35,500,2071,2.009E+12,4,1,5,3
35,601,2072,2.009E+12,4,2,1,1
35,500,2073,2.009E+12,3,1,4,2
35,500,2074,2.009E+12,1,1,3,2
35,602,2075,2.009E+12,2,1,2,2
35,604,2076,2.009E+12,1,2,3,2
35,601,2077,2.009E+12,3,2,3,2
35,500,2078,2.009E+12,1,2,2,1
35,500,2079,2.009E+12,4,2,2,1
35,601,2080,2.009E+12,2,2,2,1
35,500,2081,2.009E+12,4,2,4,2
35,500,2082,2.009E+12,5,1,3,3
35,604,2083,2.009E+12,2,2,2,1
35,602,2084,2.009E+12,3,2,4,2
35,500,2085,2.009E+12,5,1,3,3
35,500,2086,2.009E+12,1,2,3,3
35,500,2087,2.009E+12,1,2,2,1
35,602,2088,2.009E+12,3,2,3,2
35,500,2089,2.009E+12,4,1,4,2
35,500,2090,2.009E+12,5,2,3,3
35,602,2091,2.009E+12,2,2,2,2
35,601,2092,2.009E+12,2,1,1,2
35,601,2093,2.009E+12,5,2,3,3
35,500,2094,2.009E+12,4,1,3,2
35,602,2095,2.009E+12,2,2,3,1
35,603,2096,2.009E+12,2,2,2,1
35,605,2097,2.009E+12,4,2,2,2
35,605,2098,2.009E+12,4,1,4,3
35,603,2099,2.009E+12,2,2,3,1
35,601,2100,2.009E+12,2,2,2,2
35,604,2101,2.009E+12,1,2,2,1
35,604,2102,2.009E+12,1,2,2,1
35,602,2103,2.009E+12,2,2,2,2
35,602,2104,2.009E+12,5,2,4,2
35,605,2105,2.009E+12,4,2,4,3
35,605,2106,2.009E+12,1,2,1,1
35,605,2107,2.009E+12,2,2,4,2
35,500,2108,2.009E+12,3,2,2,2
35,604,2109,2.009E+12,1,2,3,1
35,601,2110,2.009E+12,5,2,3,3
35,602,2111,2.009E+12,2,2,3,1
35,603,2112,2.009E+12,2,2,3,3
35,601,2113,2.009E+12,5,2,4,3
35,602,2114,2.009E+12,4,1,3,3
35,500,2115,2.009E+12,2,1,2,3
35,603,2116,2.009E+12,2,1,3,2
35,604,2117,2.009E+12,2,2,2,1
35,605,2118,2.009E+12,2,2,2,2
35,500,2119,2.009E+12,5,2,3,2
35,602,2120,2.009E+12,5,2,3,3
35,601,2121,2.009E+12,4,2,3,1
35,603,2122,2.009E+12,3,2,3,3
35,604,2123,2.009E+12,1,2,2,1
35,604,2124,2.009E+12,3,2,3,2
35,500,2125,2.009E+12,1,2,2,1
35,603,2126,2.009E+12,2,2,2,1
35,605,2127,2.009E+12,4,1,4,4
35,604,2128,2.009E+12,1,2,3,3
35,601,2129,2.009E+12,1,2,2,1
35,603,2130,2.009E+12,2,2,2,1
35,602,2131,2.009E+12,3,2,3,2
35,601,2132,2.009E+12,1,2,2,1
35,500,2133,2.009E+12,2,2,2,1
35,603,2134,2.009E+12,5,2,1,1
35,605,2135,2.009E+12,3,2,3,2
35,500,2136,2.009E+12,4,2,5,3
35,602,2137,2.009E+12,4,2,2,2
35,500,2138,2.009E+12,3,2,4,2
35,603,2139,2.009E+12,2,1,3,2
35,603,2140,2.009E+12,1,2,3,1
35,500,2141,2.009E+12,5,1,3,3
35,601,2142,2.009E+12,4,2,3,2
35,601,2143,2.009E+12,2,2,3,3
35,602,2144,2.009E+12,1,1,2,1
35,605,2145,2.009E+12,2,2,3,1
35,604,2146,2.009E+12,3,2,3,3
35,601,2147,2.009E+12,4,2,2,2
35,500,2148,2.009E+12,2,1,3,2
35,603,2149,2.009E+12,4,2,2,1
35,602,2150,2.009E+12,4,2,3,2
35,603,2151,2.009E+12,3,1,3,2
35,602,2152,2.009E+12,3,2,2,2
35,500,2153,2.009E+12,3,2,3,1
35,500,2154,2.009E+12,5,2,4,4
35,603,2155,2.009E+12,1,2,2,1
35,601,2156,2.009E+12,5,2,3,2
35,602,2157,2.009E+12,3,2,2,1
35,500,2158,2.009E+12,5,1,3,3
35,605,2159,2.009E+12,1,2,1,1
35,603,2160,2.009E+12,3,1,4,3
35,605,2161,2.009E+12,1,2,1,1
35,603,2162,2.009E+12,5,2,3,2
35,604,2163,2.009E+12,2,2,2,2
35,601,2164,2.009E+12,4,2,3,3
35,500,2165,2.009E+12,5,1,5,4
35,500,2166,2.009E+12,4,1,4,3
35,601,2167,2.009E+12,4,2,3,3
35,605,2168,2.009E+12,4,1,4,2
35,601,2169,2.009E+12,5,2,4,2
35,601,2170,2.009E+12,2,1,2,2
35,604,2171,2.009E+12,1,2,2,1
35,603,2172,2.009E+12,1,2,1,2
35,601,2173,2.009E+12,2,2,2,2
35,605,2174,2.009E+12,4,1,5,2
35,602,2175,2.009E+12,1,2,2,2
35,601,2176,2.009E+12,4,2,3,2
35,601,2177,2.009E+12,3,2,2,1
35,603,2178,2.009E+12,4,2,3,2
35,603,2179,2.009E+12,4,2,4,3
35,601,2180,2.009E+12,3,2,2,2
35,604,2181,2.009E+12,2,2,2,3
35,500,2182,2.009E+12,2,2,3,1
35,603,2183,2.009E+12,4,2,4,2
35,500,2184,2.009E+12,2,2,5,3
35,601,2185,2.009E+12,3,2,2,4
35,500,2186,2.009E+12,4,2,4,2
35,605,2187,2.009E+12,1,2,2,1
35,605,2188,2.009E+12,4,1,4,3
35,500,2189,2.009E+12,4,2,4,3
35,602,2190,2.009E+12,2,2,1,2
35,605,2191,2.009E+12,1,2,3,2
35,604,2192,2.009E+12,5,1,3,3
35,500,2193,2.009E+12,2,2,3,1
35,500,2194,2.009E+12,5,2,4,1
35,604,2195,2.009E+12,5,2,2,2
35,605,2196,2.009E+12,4,2,3,2
35,604,2197,2.009E+12,2,2,3,1
35,601,2198,2.009E+12,5,1,3,3
35,500,2199,2.009E+12,1,2,2,1
35,601,2200,2.009E+12,4,2,3,3
35,500,2201,2.009E+12,3,1,4,3
35,602,2202,2.009E+12,4,1,3,3
35,602,2203,2.009E+12,1,2,2,2
35,500,2204,2.009E+12,1,2,1,1
35,601,2205,2.009E+12,1,2,2,1
35,603,2206,2.009E+12,4,2,4,2
35,500,2207,2.009E+12,4,2,3,1
35,602,2208,2.009E+12,4,2,4,3
35,603,2209,2.009E+12,5,2,3,3
35,604,2210,2.009E+12,1,2,3,2
35,500,2211,2.009E+12,4,2,3,2
35,601,2212,2.009E+12,4,2,2,2
35,604,2213,2.009E+12,4,2,2,2
35,604,2214,2.009E+12,1,2,1,1
35,500,2215,2.009E+12,3,2,4,2
35,603,2216,2.009E+12,4,2,3,2
35,603,2217,2.009E+12,4,1,3,3
35,601,2218,2.009E+12,4,1,3,3
35,601,2219,2.009E+12,4,1,3,3
35,603,2220,2.009E+12,4,2,2,2
35,500,2221,2.009E+12,5,1,5,4
35,601,2222,2.009E+12,3,2,3,1
35,603,2223,2.009E+12,4,1,4,3
35,604,2224,2.009E+12,4,1,3,2
35,603,2225,2.009E+12,2,1,2,2
35,500,2226,2.009E+12,5,1,3,3
35,605,2227,2.009E+12,2,2,3,1
35,601,2228,2.009E+12,2,2,2,1
35,604,2229,2.009E+12,1,2,2,2
35,500,2230,2.009E+12,3,1,3,3
35,602,2231,2.009E+12,2,1,3,3
35,601,2232,2.009E+12,3,1,3,3
35,603,2233,2.009E+12,4,1,3,2
35,604,2234,2.009E+12,4,2,2,2
35,500,2235,2.009E+12,3,2,3,1
35,602,2236,2.009E+12,3,2,2,1
35,500,2237,2.009E+12,4,2,3,3
35,601,2238,2.009E+12,5,2,5,2
35,605,2239,2.009E+12,3,1,3,3
35,604,2240,2.009E+12,3,2,4,2
35,500,2241,2.009E+12,5,1,3,2
35,500,2242,2.009E+12,3,2,3,1
35,603,2243,2.009E+12,5,1,4,3
35,500,2244,2.009E+12,3,2,2,2
35,500,2245,2.009E+12,4,2,4,4
35,604,2246,2.009E+12,1,2,2,1
35,604,2247,2.009E+12,4,2,4,3
35,601,2248,2.009E+12,2,2,3,1
35,605,2249,2.009E+12,1,2,2,1
35,604,2250,2.009E+12,2,2,2,2
35,604,2251,2.009E+12,1,1,2,3
35,604,2252,2.009E+12,4,2,2,1
35,603,2253,2.009E+12,1,1,2,2
35,500,2254,2.009E+12,4,2,3,1
35,500,2255,2.009E+12,4,1,3,2
35,601,2256,2.009E+12,3,2,2,1
35,601,2257,2.009E+12,3,2,3,3
35,602,2258,2.009E+12,1,2,2,1
35,605,2259,2.009E+12,3,2,4,1
35,603,2260,2.009E+12,5,2,3,3
35,500,2261,2.009E+12,5,2,4,2
35,500,2262,2.009E+12,3,2,4,3
35,605,2263,2.009E+12,1,1,3,1
35,601,2264,2.009E+12,5,2,4,2
35,601,2265,2.009E+12,2,2,3,1
35,603,2266,2.009E+12,3,1,3,2
35,603,2267,2.009E+12,2,1,3,3
35,603,2268,2.009E+12,5,1,4,4
35,603,2269,2.009E+12,4,2,3,3
35,601,2270,2.009E+12,2,2,4,1
35,602,2271,2.009E+12,1,1,1,1
35,603,2272,2.009E+12,3,1,3,3
35,602,2273,2.009E+12,3,2,3,2
35,601,2274,2.009E+12,5,1,5,4
35,601,2275,2.009E+12,5,2,3,1
35,500,2276,2.009E+12,4,2,5,2
35,604,2277,2.009E+12,2,2,2,1
35,602,2278,2.009E+12,2,2,2,2
35,604,2279,2.009E+12,3,1,3,4
35,500,2280,2.009E+12,4,2,3,2
35,603,2281,2.009E+12,1,2,2,2
35,500,2282,2.009E+12,3,2,4,3
35,602,2283,2.009E+12,2,2,5,1
35,500,2284,2.009E+12,3,2,2,1
35,601,2285,2.009E+12,4,1,4,3
35,604,2286,2.009E+12,4,1,3,3
35,500,2287,2.009E+12,4,2,3,2
35,500,2288,2.009E+12,4,1,3,3
35,601,2289,2.009E+12,5,2,3,3
35,500,2290,2.009E+12,5,2,3,3
35,601,2291,2.009E+12,2,2,2,2
35,601,2292,2.009E+12,4,2,3,2
35,601,2293,2.009E+12,2,2,2,1
35,605,2294,2.009E+12,1,1,2,1
35,500,2295,2.009E+12,5,1,4,4
35,604,2296,2.009E+12,3,2,4,3
35,605,2297,2.009E+12,2,1,3,3
35,601,2298,2.009E+12,1,2,2,1
35,604,2299,2.009E+12,3,2,3,2
35,605,2300,2.009E+12,5,2,4,3
35,601,2301,2.009E+12,2,2,2,1
35,603,2302,2.009E+12,5,1,3,3
35,601,2303,2.009E+12,5,1,2,3
35,601,2304,2.009E+12,5,2,3,1
35,602,2305,2.009E+12,4,1,3,2
35,604,2306,2.009E+12,2,2,3,3
35,605,2307,2.009E+12,3,2,3,2
35,601,2308,2.009E+12,2,2,2,1
35,605,2309,2.009E+12,3,2,3,2
35,605,2310,2.009E+12,1,2,3,2
35,601,2311,2.009E+12,5,2,5,4
35,601,2312,2.009E+12,5,2,4,1
35,500,2313,2.009E+12,3,2,4,3
35,601,2314,2.009E+12,2,2,3,2
35,601,2315,2.009E+12,4,2,4,3
35,601,2316,2.009E+12,1,2,1,1
35,602,2317,2.009E+12,3,2,2,2
35,500,2318,2.009E+12,1,2,1,1
35,604,2319,2.009E+12,2,2,2,3
35,500,2320,2.009E+12,4,1,4,2
35,601,2321,2.009E+12,4,1,3,3
35,500,2322,2.009E+12,1,2,4,1
35,604,2323,2.009E+12,4,2,1,3
35,602,2324,2.009E+12,4,2,3,3
35,605,2325,2.009E+12,5,2,4,2
35,603,2326,2.009E+12,5,2,3,3
35,603,2327,2.009E+12,4,2,2,1
35,604,2328,2.009E+12,4,2,3,3
35,602,2329,2.009E+12,2,2,3,1
35,602,2330,2.009E+12,3,2,3,1
35,500,2331,2.009E+12,5,2,3,1
35,604,2332,2.009E+12,4,2,4,1
35,603,2333,2.009E+12,4,2,3,3
35,605,2334,2.009E+12,2,2,3,3
35,603,2335,2.009E+12,3,2,2,1
35,500,2336,2.009E+12,2,1,2,2
35,500,2337,2.009E+12,2,2,3,2
35,604,2338,2.009E+12,4,2,4,3
35,603,2339,2.009E+12,2,2,3,1
35,601,2340,2.009E+12,1,2,1,1
35,500,2341,2.009E+12,1,1,2,2
35,605,2342,2.009E+12,1,1,2,2
35,601,2343,2.009E+12,5,1,3,2
35,603,2344,2.009E+12,3,1,2,1
35,602,2345,2.009E+12,3,2,2,2
35,603,2346,2.009E+12,4,1,3,1
35,604,2347,2.009E+12,5,1,3,3
35,601,2348,2.009E+12,2,2,1,1
35,603,2349,2.009E+12,3,2,5,1
35,604,2350,2.009E+12,1,2,1,1
35,602,2351,2.009E+12,2,1,3,3
35,500,2352,2.009E+12,1,2,3,1
35,500,2353,2.009E+12,2,2,3,3
35,603,2354,2.009E+12,3,1,3,3
35,603,2355,2.009E+12,3,2,3,1
35,601,2356,2.009E+12,4,1,4,3
35,601,2357,2.009E+12,4,1,2,2
35,601,2358,2.009E+12,1,2,2,1
35,601,2359,2.009E+12,3,1,4,2
35,601,2360,2.009E+12,3,2,1,1
35,605,2361,2.009E+12,3,2,3,1
35,601,2362,2.009E+12,3,2,2,2
35,603,2363,2.009E+12,5,1,2,3
35,500,2364,2.009E+12,4,1,4,2
35,604,2365,2.009E+12,4,2,3,1
35,500,2366,2.009E+12,1,2,4,1
35,601,2367,2.009E+12,5,2,3,2
35,605,2368,2.009E+12,3,2,3,2
35,605,2369,2.009E+12,2,1,2,2
35,603,2370,2.009E+12,3,1,5,2
35,604,2371,2.009E+12,4,2,3,1
35,604,2372,2.009E+12,1,2,2,2
35,601,2373,2.009E+12,2,2,2,2
35,500,2374,2.009E+12,5,2,3,2
35,500,2375,2.009E+12,3,2,2,2
35,601,2376,2.009E+12,5,1,5,2
35,602,2377,2.009E+12,1,2,1,1
35,604,2378,2.009E+12,5,1,4,2
35,500,2379,2.009E+12,1,2,1,2
35,602,2380,2.009E+12,1,2,1,1
35,603,2381,2.009E+12,5,2,3,2
35,605,2382,2.009E+12,5,2,4,4
35,500,2383,2.009E+12,2,1,4,2
35,602,2384,2.009E+12,4,2,3,3
35,601,2385,2.009E+12,1,2,3,1
35,500,2386,2.009E+12,4,2,3,2
35,602,2387,2.009E+12,1,2,2,2
35,500,2388,2.009E+12,4,2,4,3
35,601,2389,2.009E+12,5,2,4,4
35,500,2390,2.009E+12,4,2,5,3
35,604,2391,2.009E+12,4,2,4,1
35,604,2392,2.009E+12,3,1,2,2
35,603,2393,2.009E+12,2,2,1,1
35,604,2394,2.009E+12,2,2,2,2
35,603,2395,2.009E+12,4,2,2,2
35,601,2396,2.009E+12,5,2,4,4
35,500,2397,2.009E+12,1,2,2,2
35,604,2398,2.009E+12,2,2,3,1
35,601,2399,2.009E+12,5,1,3,3
35,602,2400,2.009E+12,5,1,4,3
35,500,2401,2.009E+12,4,1,3,2
35,603,2402,2.009E+12,1,1,2,2
35,601,2403,2.009E+12,5,2,3,1
35,601,2404,2.009E+12,5,2,4,3
35,601,2405,2.009E+12,4,2,3,2
35,500,2406,2.009E+12,5,2,4,3
35,500,2407,2.009E+12,4,1,4,3
35,605,2408,2.009E+12,2,1,2,1
35,604,2409,2.009E+12,1,2,2,1
35,604,2410,2.009E+12,2,2,3,4
35,500,2411,2.009E+12,5,1,5,4
35,604,2412,2.009E+12,2,1,2,2
35,601,2413,2.009E+12,5,2,2,2
35,604,2414,2.009E+12,2,1,3,2
35,603,2415,2.009E+12,2,2,2,2
35,500,2416,2.009E+12,2,2,3,2
35,500,2417,2.009E+12,1,1,3,1
35,604,2418,2.009E+12,1,2,2,2
35,601,2419,2.009E+12,4,2,2,1
35,601,2420,2.009E+12,4,1,4,2
35,604,2421,2.009E+12,3,2,1,1
35,601,2422,2.009E+12,3,2,3,1
35,601,2423,2.009E+12,2,2,3,2
35,601,2424,2.009E+12,4,2,4,2
35,603,2425,2.009E+12,2,2,2,1
35,601,2426,2.009E+12,5,2,3,2
35,601,2427,2.009E+12,3,2,2,1
35,601,2428,2.009E+12,5,2,3,2
35,602,2429,2.009E+12,3,2,2,2
35,602,2430,2.009E+12,1,2,1,2
35,500,2431,2.009E+12,4,1,3,3
35,601,2432,2.009E+12,5,1,5,3
35,604,2433,2.009E+12,5,2,5,4
35,605,2434,2.009E+12,1,1,3,2
35,601,2435,2.009E+12,5,1,4,3
35,500,2436,2.009E+12,4,2,3,2
35,604,2437,2.009E+12,4,2,1,2
35,601,2438,2.009E+12,5,1,4,2
35,605,2439,2.009E+12,3,2,2,1
35,603,2440,2.009E+12,5,1,5,4
35,604,2441,2.009E+12,5,2,1,1
35,604,2442,2.009E+12,4,2,3,2
35,602,2443,2.009E+12,4,1,3,3
35,601,2444,2.009E+12,5,2,3,3
35,601,2445,2.009E+12,2,2,2,1
35,605,2446,2.009E+12,5,1,3,3
35,601,2447,2.009E+12,5,2,3,3
35,601,2448,2.009E+12,3,2,2,2
35,603,2449,2.009E+12,5,2,3,3
35,602,2450,2.009E+12,1,2,1,1
35,602,2451,2.009E+12,3,1,2,3
35,500,2452,2.009E+12,4,2,1,2
35,603,2453,2.009E+12,4,2,3,1
35,601,2454,2.009E+12,5,1,5,3
35,603,2455,2.009E+12,4,2,4,3
35,500,2456,2.009E+12,3,1,2,3
